date,code,boards,score,buy_price,next_pct,is_limit_up,ret,reason
2026-04-27,000609,3,36.431,12.46,4.98,True,4.98,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅22%，趋势向上；主板10cm涨停
2026-04-28,600152,3,34.412,15.69,-7.58,False,-7.58,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅21%，趋势向上；主板10cm涨停
2026-04-29,002289,3,35.266,34.82,5.0,True,5.0,3板高度，连板中位；近10日涨停5次，资金反复攻击的强势股；5日涨幅13%，温和上行；主板10cm涨停
2026-04-30,002081,3,37.173,5.9,10.0,True,10.0,3板高度，连板中位；近10日涨停7次，资金反复攻击的强势股；5日涨幅9%，温和上行；主板10cm涨停
2026-05-06,603272,3,34.548,28.14,-5.01,False,-5.01,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅27%，趋势向上；主板10cm涨停
2026-05-07,603398,3,33.45,13.72,-1.6,False,-1.6,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅23%，趋势向上；主板10cm涨停
2026-05-08,603618,3,34.589,37.62,-0.85,False,-0.85,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅29%，趋势向上；主板10cm涨停
2026-05-11,605006,3,34.697,16.36,3.85,False,3.85,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅35%，主升节奏；主板10cm涨停
2026-05-12,002199,3,34.509,13.25,4.98,True,4.98,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅25%，趋势向上；主板10cm涨停
2026-05-13,603272,3,37.148,30.22,5.0,True,5.0,3板高度，连板中位；近10日涨停7次，资金反复攻击的强势股；5日涨幅7%，温和上行；主板10cm涨停
2026-05-14,603007,3,32.963,9.26,-9.61,False,-9.61,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅48%，主升节奏；主板10cm涨停
2026-05-15,603779,3,33.663,9.92,9.98,True,9.98,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅33%，主升节奏；主板10cm涨停
2026-05-18,003018,3,32.733,65.05,2.23,False,2.23,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅37%，主升节奏；主板10cm涨停
2026-05-19,000909,3,34.138,5.1,2.94,False,2.94,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅7%，温和上行；主板10cm涨停
2026-05-20,603316,3,34.624,24.77,10.01,True,10.01,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅31%，主升节奏；主板10cm涨停
2026-05-21,003004,2,25.476,49.64,0.32,False,0.32,2板高度，首板晋级后延续；近10日涨停5次，资金反复攻击的强势股；5日涨幅24%，趋势向上；主板10cm涨停
2026-05-22,000518,3,33.557,4.13,9.93,True,9.93,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅28%，趋势向上；主板10cm涨停
2026-05-25,603661,3,32.627,35.78,4.72,False,4.72,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅31%，主升节奏；主板10cm涨停
2026-05-26,002552,3,35.479,48.18,4.88,False,4.88,3板高度，连板中位；近10日涨停5次，资金反复攻击的强势股；5日涨幅24%，趋势向上；主板10cm涨停
